1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2023,55434NCRNP4000P,110008821917,AVEDA CORP,4000 PHEASANT RIDGE DR NE,MINNEAPOLIS,ANOKA,MN,55449,,,45.162310,-93.168380,NAD83,ESTEE LAUDER COS INC,005914387,ESTEE LAUDER COS INC,NA,,NA,NO,325,Chemicals,,,,,,,325620,,,,,,1323221839297,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2023,56201JNNFD2505W,110000742858,JENNIE-O TURKEY STORE WILLMAR,2505 WILLMAR AVE SW,WILLMAR,KANDIYOHI,MN,56201,,,45.109823,-95.078903,NAD83,HORMEL FOODS CORP,616076600,HORMEL FOODS CORP,NA,,NA,NO,311,Food,,,,,,,311615,,,,,,1323221991969,Peracetic acid,NO,0000079210,79-21-0,7682,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,55987PRLSS1416E,110000426646,PEERLESS CHAIN CO,1416 E SANBORN ST,WINONA,WINONA,MN,55987,,,44.037321,-91.605743,NAD83,PEERLESS INDUSTRIAL GROUP INC,110887056,PEERLESS INDUSTRIAL GROUP INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332618,332811,332813,,,,1323221762560,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,3.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11757.000,0.000,0.000,0.000,11757.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11757.000,7.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,11757.000,0.000,0.000,11764.000,,PRODUCTION,0.950
2023,55421NVSTC71439,110000425763,INVEST CAST INC.,716 39TH AVE NE,MINNEAPOLIS,ANOKA,MN,55421,,,45.038260,-93.252080,NAD83,NA,,NA,NA,,NA,NO,331,Primary Metals,,,,,,,331512,,,,,,1323221942523,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,18.000,32.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,0.000,0.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1042.000,0.000,0.000,0.000,0.000,0.000,0.000,1042.075,0.000,1563.000,0.000,0.000,0.000,1563.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2605.075,1092.075,0.000,0.000,50.000,1042.000,0.075,0.000,0.000,0.000,1563.000,0.000,0.000,2655.075,,PRODUCTION,1.040
2023,55164KCHRFPOBOX,110000424611,FLINT HILLS RESOURCES PINE BEND LLC,13775 CLARK RD,ROSEMOUNT,DAKOTA,MN,55068,,,44.764434,-93.039484,NAD83,KOCH INDUSTRIES INC,006944334,KOCH INDUSTRIES INC,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1323221897352,Ethylene glycol,NO,0000107211,107-21-1,24257,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1418.000,1409.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2827.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4284.000,0.000,0.000,4284.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4284.000,2827.000,0.000,0.000,2827.000,0.000,0.000,0.000,0.000,0.000,4284.000,0.000,0.000,7111.000,,PRODUCTION,0.970
2023,56258STNDR601ON,110002123808,MIDWEST AG SUPPLEMENTS MARSHALL FEED,601 ONTARIO RD,MARSHALL,LYON,MN,56258,,,44.465730,-95.791090,NAD83,MIDWEST AG SUPPLEMENTS LLC,NA,MIDWEST AG SUPPLEMENTS LLC,NA,,NA,NO,311,Food,,,,,,,311119,,,,,,1323221587722,Manganese compounds,NO,N450,N450,650010,YES,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,56284STHRNEASTH,110000594811,SOUTHERN MINNESOTA BEET SUGAR COOPERATIVE,83550 COUNTY RD 21,RENVILLE,RENVILLE,MN,56284,,,44.797076,-95.170752,NAD83,SOUTHERN MINNESOTA BEET SUGAR COOPERATIVE,NA,SOUTHERN MINNESOTA BEET SUGAR COOPERATIVE,NA,,NA,NO,311,Food,,,,,,,311313,,,,,,1323222049001,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,4710.000,170655.000,226.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,175591.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,175591.000,0.000,0.000,175591.000,0.000,0.000,0.000,0.000,0.000,0.000,4537.000,0.000,180128.000,,PRODUCTION,1.130
2023,56377DZRKS250RI,110000427324,DEZURIK INC.,250 RIVERSIDE AVE N,SARTELL,STEARNS,MN,56377,,,45.622630,-94.205602,NAD83,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332911,,,,,,1323221939503,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9558.000,0.000,0.000,0.000,9558.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9558.000,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,9558.000,0.000,0.000,9561.000,,PRODUCTION,1.060
2023,55016MCHMLHIGHW,110000423667,3M CHEMICAL OPERATIONS' COTTAGE GROVE FACILITY,10746 INNOVATION RD,COTTAGE GROVE,WASHINGTON,MN,55016,,,44.789444,-92.908333,NAD83,3M CO,006173082,3M CO,NA,,NA,NO,325,Chemicals,,,,,,,325998,562211,325613,326121,327910,,1323222216766,Nickel  And Nickel Compounds,YES,N495,N495,650036,YES,TRI,YES,Metal complound categories,YES,NO,NO,R,Pounds,0.200,0.800,30.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.470,0.000,0.000,0.000,0.000,589.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.100,0.000,0.000,0.000,0.000,1301.500,1893.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1893.500,1924.970,0.000,0.000,31.470,2.100,1891.400,0.000,0.000,0.000,0.000,0.000,0.000,1924.970,,ACTIVITY,1.520
2023,5532WSWYSY54SUT,110003899693,EASIWAY SYSTEMS INC.,540 SOUTH RIVER STREET,DELANO,WRIGHT,MN,55328,,,45.046118,-93.789320,NAD83,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325612,,,,,,1323221672278,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,May contain metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,56232LNDLKHWY21,110008724103,JENNIE-O TURKEYSTORE DAWSON FEED MILL,HWY 212 & COUNTY RD 25,DAWSON,LAC QUI PARLE,MN,56232,,,44.986820,-96.062897,NAD83,HORMEL FOODS CORP,006147383,HORMEL FOODS CORP,NA,,NA,NO,311,Food,,,,,,,311119,,,,,,1323221884455,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,55068SPCTL13220,110000423907,SPECTRO ALLOYS CORP,13220 DOYLE PATH,ROSEMOUNT,DAKOTA,MN,55068,,,44.757865,-93.010876,NAD83,NA,,NA,NA,,NA,NO,331,Primary Metals,,,,,,,331314,,,,,,1323221701598,Aluminum (fume or dust),NO,0007429905,7429-90-5,149476,NO,TRI,NO,Metals with qualifiers,NO,NO,NO,R,Pounds,86.500,71.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,158.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,120274.000,3659.000,0.000,0.000,0.000,0.000,0.000,123933.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,123933.000,124091.100,0.000,0.000,158.100,123933.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,124091.100,,PRODUCTION,1.000
2023,55164KCHRFPOBOX,110000424611,FLINT HILLS RESOURCES PINE BEND LLC,13775 CLARK RD,ROSEMOUNT,DAKOTA,MN,55068,,,44.764434,-93.039484,NAD83,KOCH INDUSTRIES INC,006944334,KOCH INDUSTRIES INC,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1323221897515,Hydrogen cyanide,NO,0000074908,74-90-8,5140,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,54339.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54339.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54339.000,0.000,0.000,54339.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54339.000,,PRODUCTION,1.000
2023,5604WRVRSD22119,110070069229,REC - BELLE PLAINE,22119 295TH AVE,HENDERSON,SIBLEY,MN,56044,,,44.628702,-93.857248,NAD83,CEMSTONE CONCRETE MATERIALS,NA,CEMSTONE CONCRETE MATERIALS,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1323221936848,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,,PRODUCTION,1.030
2023,5604WGRDNN47453,110037061988,GUARDIAN ENERGY LLC,4745 380TH AVE,JANESVILLE,WASECA,MN,56048,,,44.111944,-93.678611,NAD83,NA,,GUARDIAN ENERGY LLC,NA,,NA,NO,325,Chemicals,,,,,,,325193,,,,,,1323221704683,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,5654WCNSLD92AIR,110060260195,CONSOLIDATED EQUIPMENT GROUP,920 AIRPORT ROAD,FOSSTON,POLK,MN,56542,,,47.584602,-95.765805,NAD83,NA,,NA,NA,,NA,NO,333,Machinery,,,,,,,333111,,,,,,1323221629241,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,33.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,3840.000,3879.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,140.000,0.000,0.000,0.000,0.000,0.000,0.000,140.000,0.000,288440.000,0.000,0.000,0.000,288440.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,288580.000,4019.000,0.000,6.000,3873.000,140.000,0.000,0.000,0.000,0.000,288440.000,0.000,0.000,292459.000,,PRODUCTION,0.960
2023,56283CNTRLRRCOR,110000594802,CENTRAL BI-PRODUCTS,33361 COUNTY RD 25,REDWOOD FALLS,REDWOOD,MN,56283,,,44.570460,-95.115070,NAD83,FARMERS UNION INDUSTRIES LLC,785985503,FARMERS UNION INDUSTRIES LLC,NA,,NA,NO,311,Food,,,,,,,311613,,,,,,1323221841594,Formaldehyde,NO,0000050000,50-00-0,1008,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,5544WBHLRG13151,110043670916,BUHLER GROUP,13105 12TH AVE,PLYMOUTH,HENNEPIN,MN,55441,,,44.991490,-93.448250,NAD83,NA,,NA,NA,,NA,NO,333,Machinery,,,,,,,333111,,,,,,1323221666151,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.550,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.560,0.005,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.000,1358.000,0.000,0.000,0.000,1358.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1358.005,0.565,0.000,0.000,0.560,0.000,0.005,0.000,0.000,0.000,1358.000,0.000,0.000,1358.565,,PRODUCTION,0.980
2023,5618WVLRWL14441,110033676564,VALERO WELCOME PLANT,1444 120TH STREET,WELCOME,MARTIN,MN,56181,,,43.663889,-94.582222,NAD83,VALERO ENERGY CORP,082686916,VALERO ENERGY CORP,NA,,NA,NO,325,Chemicals,,,,,,,325193,,,,,,1323221935911,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,,ACTIVITY,0.620
2023,55016MCHMLHIGHW,110000423667,3M CHEMICAL OPERATIONS' COTTAGE GROVE FACILITY,10746 INNOVATION RD,COTTAGE GROVE,WASHINGTON,MN,55016,,,44.789444,-92.908333,NAD83,3M CO,006173082,3M CO,NA,,NA,NO,325,Chemicals,,,,,,,325998,562211,325613,326121,327910,,1323222216552,Cyclohexane,NO,0000110827,110-82-7,27003,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,31.940,947.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,979.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,46506.700,0.000,0.000,0.000,0.000,46507.200,0.000,46507.200,979.290,0.000,0.000,979.290,0.000,0.000,0.000,0.000,0.000,0.000,1.000,45742.500,46722.790,764.700,ACTIVITY,0.640
2023,55101VNWTR845TE,110000424023,UNIVAR USA INC-ST PAUL,845 TERRACE CT,SAINT PAUL,RAMSEY,MN,55130,,,44.967308,-93.086353,NAD83,UNIVAR USA INC,102971785,UNIVAR SOLUTIONS USA INC,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1323221702261,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,20.680,854.425,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,875.105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,89.805,89.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,89.805,964.910,0.000,0.000,875.105,0.000,89.805,0.000,0.000,0.000,0.000,0.000,0.000,964.910,,PRODUCTION,0.410
2023,55430WNSCR19014,110001443288,OWENS CORNING ROOFING & ASPHALT LLC,1901 - 49TH AVE N,MINNEAPOLIS,HENNEPIN,MN,55430,,,45.043920,-93.305470,NAD83,OWENS CORNING,001317452,OWENS CORNING,NA,,NA,NO,324,Petroleum,,,,,,,324122,324121,,,,,1323222029504,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.010,72.970,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,72.980,1.870,0.000,1.870,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.960,0.000,0.000,0.000,0.000,0.000,0.930,26.760,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.760,99.740,0.000,0.000,72.980,23.960,2.800,0.000,0.000,0.000,0.000,0.000,0.000,99.740,,PRODUCTION,0.950
2023,5532WGRCDY12655,110071479344,GRACO-DAYTON,12655 FRENCH LAKE RD W,OSSEO,HENNEPIN,MN,55327,,,45.170973,-93.508519,NAD83,GRACO INC,006253223,GRACO INC,NA,,NA,NO,333,Machinery,,,,,,,333914,,,,,,1323221831175,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.090,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.095,0.130,0.000,0.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.170,0.000,340.000,0.000,0.000,0.000,340.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,340.170,0.265,0.000,0.000,0.095,0.082,0.088,0.000,0.000,0.000,340.000,0.000,0.000,340.265,,ACTIVITY,23.000
2023,56308MCMPN2115S,110000427244,3M CO-ALEXANDRIA,2115 S BROADWAY,ALEXANDRIA,DOUGLAS,MN,56308,,,45.868610,-95.378260,NAD83,3M CO,006173082,3M CO,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327910,,,,,,1323221941091,Phenol,NO,0000108952,108-95-2,25510,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,50914.000,21023.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71937.000,29.520,339.480,369.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14693.000,0.000,0.000,0.000,0.000,15032.480,0.000,15062.000,71966.520,0.000,0.000,71937.000,0.000,29.520,0.000,0.000,0.000,0.000,46654.000,15032.480,133653.000,,PRODUCTION,0.840
